id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,seafood_yn,translatedText
28258,Bottled Beer,NA,11,15,1934,1962,0.15,0.4,0,Bottled Beer
28259,Half Cold Chicken,NA,3,3,1900,1987,0.5,50,0,Half Cold Chicken
28261,Asperges allemandes,NA,8,8,1897,1913,0.6,1.25,0,German asparagus
28262,Dry and Cream Toast,NA,2,2,1900,1901,0,0,0,Dry and Cream Toast
28264,Aix la Chaphelle Kaiser Water,NA,1,1,1900,1900,0.2,0.4,0,Aix la Chaphelle Kaiser Water
28268,Dropped Eggs,NA,18,18,1858,1934,0.1,0.35,0,Dropped Eggs
28270,"Wine Cup, Quart or Pint",NA,1,1,1900,1900,0.5,0.75,0,"Wine Cup, Quart or Pint"
28271,Potatoes Souffles,NA,8,8,1899,1918,0.25,0.4,0,Potatoes Souffles
28272,Potatoes Mashed With Cream,NA,1,1,1901,1901,0,0,0,Potatoes Mashed With Cream
28274,"OMELETS, PLAIN, OR WITH RUM, PARSLEY, ONIONS, KIDNEYS, HAM, JELLY OR CHEESE",NA,1,1,1901,1901,0,0,0,"OMELETS, PLAIN, OR WITH RUM, PARSLEY, ONIONS, KIDNEYS, HAM, JELLY OR CHEESE"
28277,Mirtines a la creme,NA,2,2,1900,1900,0.35,0.35,0,Mirtines a la creme
28278,Parisian (potatoes),NA,1,1,1900,1900,0.15,0.15,0,Parisian (potatoes)
28279,Plombiere aux marrons,NA,24,24,1897,1914,0.4,50,0,Plombiere with chestnuts
28281,Hashed and Browned (potatoes),NA,1,1,1900,1900,0,0,0,Hashed and Browned (potatoes)
28283,Veal Chops (2),NA,4,4,1900,1941,0.2,0.6,0,Veal Chops (2)
28285,"Fruits a l'eau de vie: cerises, peches, figues",NA,1,1,1900,1900,0,0,0,"Fruits in brandy: cherries, peaches, figs"
28286,"Breakfast Bacon, Fried or broiled",NA,1,1,1900,1900,0.25,0.25,0,"Breakfast Bacon, Fried or broiled"
28288,"Salt Port, fried or broiled",NA,1,1,1900,1900,0.25,0.25,0,"Salt Port, fried or broiled"
28289,"Pigs' Feet, """,NA,1,1,1900,1900,0.3,0.3,0,"Pigs' Feet, """
28290,"Selects, per doz",NA,1,1,1900,1900,0.25,0.25,0,"Selects, per doz"
28292,Culinb acher,NA,1,1,1900,1900,0,0,0,Culinb acher
28294,"New York Counts, per doz",NA,1,1,1900,1900,0.5,0.5,0,"New York Counts, per dose"
28295,"Mushrooms, per order",NA,2,2,1900,1900,0,0,0,"Mushrooms, per order"
28296,Pasteque,NA,8,8,1900,1918,0.3,0.5,0,Pasteque
28297,"Honeycomb Tripe, fried or broiled",NA,3,3,1900,1901,0.25,0.3,0,"Honeycomb Tripe, fried or broiled"
28298,"Boiled, three",NA,2,2,1900,1900,0.2,0.2,0,"Boiled, three"
28299,"Fried, three",NA,1,1,1900,1900,0.2,0.2,0,"Fried, three"
28300,"Peches, Mures, Framboises a la crcme",NA,1,1,1900,1900,0,0,0,"Peaches, Blackberries, Creamed raspberries"
28301,"BORDEAUX, Cos d'Estournel, 1881 Vintage} Red,",NA,1,1,1901,1901,0.75,1.25,0,"BORDEAUX, Cos d'Estournel, 1881 Vintage} Red,"
28302,"Poached, plain, three",NA,1,1,1900,1900,0.2,0.2,0,"Poached, plain, three"
28303,"Stew, Plain,",NA,1,1,1901,1901,0.2,0.2,0,"Stew, Plain,"
28305,"Larose, 1881 Vintage} Red,",NA,1,1,1901,1901,0.75,1.25,0,"Larose, 1881 Vintage} Red,"
28306,"Shirred, three",NA,1,1,1900,1900,0.3,0.3,0,"Shirred, three"
28307,Sweetbreads fried or broiled,NA,1,1,1900,1900,0,0,0,Sweetbreads fried or broiled
28309,"St. Julien, 1889 Vintage} Red,",NA,1,1,1901,1901,0.4,0.7,0,"St. Julien, 1889 Vintage} Red,"
28310,Calves Brains,NA,2,2,1900,1900,0.4,0.4,0,Calves Brains
28311,Pommes Sarah,NA,4,4,1891,1900,0.3,0.3,0,French fries Sarah
28312,"[Eggs] BOILED, FRIED, SCRAMBLED, DROPPED OR SHIRRED",NA,1,1,1901,1901,0,0,0,"[Eggs] BOILED, FRIED, SCRAMBLED, DROPPED OR SHIRRED"
28313,"Haut Sauterne, }White,",NA,1,1,1901,1901,0.7,1.25,0,"Haut Sauterne,} White,"
28314,"Graves, } White,",NA,1,1,1901,1901,0.45,0.75,0,"Graves, } White,"
28315,Canadien,NA,11,11,1900,1937,0,30,0,Canadian
28316,Cold Slaw Salad,NA,35,35,1898,1920,0.1,0.3,0,Cold Slaw Salad
28317,"Chili sauce, India chutney",NA,1,1,1900,1900,0,0,0,"Chili sauce, India chutney"
28319,"Calves Liver, fried",NA,2,2,1900,1900,0.25,0.25,0,"Calves Liver, fried"
28320,Legumes,NA,12,12,1895,1955,0,0,0,Vegetables
28321,Broiled Mutton Kidneys with Bacon,NA,3,3,1900,1901,0,0,0,Broiled Mutton Kidneys with Bacon
28322,Salades,NA,6,6,1881,1955,NA,NA,0,Salads
28323,Plombiere Ice Cream,NA,3,3,1900,1937,0.25,0.25,0,Plombiere Ice Cream
28324,Rotis,NA,2,2,1899,1914,NA,NA,0,wheels
28325,Whiskey Ricky,NA,2,2,1901,1901,0.25,0.25,0,Whiskey Ricky
28326,"HOCK, Still, Ridesneimer and Hochheimer,",NA,1,1,1901,1901,0,0,0,"HOCK, Still, Ridesneimer and Hochheimer,"
28327,Fresh Lobster Stewed on Toast,NA,2,2,1900,1900,0.4,0.4,1,Fresh Lobster Stewed on Toast
28328,Poissons,NA,8,8,1905,1966,NA,NA,1,Pisces
28329,Side dish,NA,1,1,1900,1900,0.15,0.15,0,Side dish
28330,"Moet & Chando, White Seal",NA,2,2,1901,1901,1.75,4,0,"Moet & Chando, White Seal"
28331,"Italian Spaghetti, Parmesan Cheese",NA,2,2,1900,1900,0.3,0.3,0,"Italian Spaghetti, Parmesan Cheese"
28332,Napolitan,NA,2,2,1900,1900,0.3,0.3,0,Napolitan
28333,Italian Spaghetti (side dish ),NA,1,1,1900,1900,0,0,0,Italian Spaghetti (side dish )
28334,"Side order, boiled or fried",NA,1,1,1900,1900,0.1,0.1,0,"Side order, boiled or fried"
28335,Punch or Sorbet - Lalla Rookh,NA,2,2,1900,1900,0.3,0.3,0,Punch or Sorbet - Lalla Rookh
28336,"CHAMPAGNE, G.H. Mumm's, Ex. Dry { English Market,",NA,1,1,1901,1901,0,0,0,"CHAMPAGNE, G.H. Mumm's, Ex. Dry { English Market,"
28338,Current Jelly Omelet,NA,2,2,1900,1900,0.35,0.35,0,Current Jelly Omelet
28339,Martell,NA,66,66,1900,1968,0,3,0,Martell
28340,"GIN, Old Tom,",NA,1,1,1901,1901,0.12,1,0,"GIN, Old Tom,"
28341,Hennessey,NA,29,29,1900,1970,0.12,1.75,0,Hennessey
28342,Imported Sardinessmall box,NA,1,1,1900,1900,0,0,1,Imported Sardinessmall box
28343,"GIN, Plymouth,",NA,1,1,1901,1901,0.12,1,0,"GIN, Plymouth,"
28345,"Ham, Tongue or Corned Beef Sandwich",NA,3,3,1900,1940,0.1,0.25,0,"Ham, Tongue or Corned Beef Sandwich"
28346,"Ruinart, Vin Brut,",NA,10,10,1900,1910,1.4,2.5,0,"Ruinart, Vin Brut,"
28347,Chateau Pontet Canet 1877,NA,1,1,1901,1901,0,0,0,Chateau Pontet Canet 1877
28348,Chateau Haut-Smith-Lafite,NA,1,1,1901,1901,1.25,2.5,0,Chateau Haut-Smith-Lafite
28349,"Chicken, Roast Beef or Sardine Sandwich",NA,1,1,1900,1900,0.15,0.15,0,"Chicken, Roast Beef or Sardine Sandwich"
28350,Apenta (Aperient),NA,3,3,1901,1901,0.1,0.4,0,Apenta (Aperient)
28351,Cape Cod Oysters,NA,281,300,1893,1987,0,45,1,Cape Cod Oysters
28352,"LIQUEURS, Chartreuse, Yellow and Green",NA,3,3,1900,1910,0.12,1.5,0,"LIQUEURS, Chartreuse, Yellow and Green"
28353,"Salmon, Ravigotte Sauce",NA,2,2,1900,1900,0,0,1,"Salmon, Ravigotte Sauce"
28354,New Voll Maatjes Herring,NA,2,2,1900,1900,0.25,0.25,0,New Voll Maatjes Herring
28356,Baked Creamed Potatoes,NA,2,2,1900,1900,0,0,0,Baked Creamed Potatoes
28357,"LIQUEURS, Curacao",NA,4,4,1900,1910,0,0,0,"LIQUEURS, Curacao"
28358,"Sweetbreads, Bouquetiere",NA,2,2,1900,1900,0,0,0,"Sweetbreads, Bouquetiere"
28359,Chevrettes,NA,2,2,1900,1900,0,0,0,Chevrettes
28360,COQUILLES OF CRAB MEAT,NA,1,1,1900,1900,0,0,1,COQUILLES OF CRAB MEAT
28361,"Filet Mignon, Metropolitan",NA,3,3,1900,1900,0,0,0,"Filet Mignon, Metropolitan"
28362,Old Manhattan Cocktail,NA,2,2,1900,1900,0,0,0,Old Manhattan Cocktail
28363,"LIQUEURS, Benedictine,",NA,2,2,1900,1901,0,0,0,"LIQUEURS, Benedictine,"
28364,Roast English Snipe,NA,4,4,1900,1912,0.75,0.75,0,Roast English Snipe
28365,Oyster and Chicken Gumbo,NA,2,2,1900,1900,0,0,1,Oyster and Chicken Gumbo
28368,Chocolate Mousse,NA,54,57,1900,2002,0,9,0,Chocolate Mousse
28369,"Soda, Spilt",NA,1,1,1901,1901,0.6,0.6,0,"Soda, Played"
28370,Puree Tomates,NA,2,2,1900,1900,0,0,0,Puree Tomatoes
28371,"SALAD, FLANDERS",NA,1,1,1900,1900,0,0,0,"SALAD, FLANDERS"
28372,"LIQUEURS, Kummel",NA,5,5,1900,1910,0,0,0,"LIQUEURS, Kummel"
28373,FANCY GLACE,NA,2,2,1900,1907,NA,NA,0,FANCY GLACE
28374,"Sweetbread Croquettes, aux Petits Pois",NA,2,2,1900,1900,0,0,0,"Sweetbread Croquettes, with Peas"
28375,"Bermuda Onions, sliced",NA,3,3,1900,1900,0,0,0,"Bermuda Onions, sliced"
28376,Roquefort and Camembert Cheese,NA,7,7,1894,1914,NA,NA,0,Roquefort and Camembert Cheese
28377,"Gros Turbot, Sauce Hollandaise",NA,2,2,1900,1900,0,0,1,"Big Turbot, Hollandaise Sauce"
28378,French Fried Onions,NA,94,97,1900,1985,0,15,0,French Fried Onions
28380,"Lobster, a la Newburg, en Caisses",NA,2,2,1900,1900,0,0,1,"Lobster, a la Newburg, in Caisses"
28381,"LIQUEURS, Maraschino,",NA,2,2,1900,1901,0.12,1.25,0,"LIQUEURS, Maraschino,"
28382,Blanchailles,NA,11,11,1897,1972,0,0,0,Blanchailles
28383,"Fillet of Trout, Sauce Tartare",NA,2,2,1900,1900,0,0,1,"Fillet of Trout, Sauce Tartare"
28384,Fried Bon Secour Oysters,NA,2,2,1900,1900,0,0,1,Fried Bon Secour Oysters
28385,"Banana Fritters, Glace, au Benedictine",NA,3,3,1898,1900,0,0,0,"Banana Fritters, Ice Cream, Benedictine"
28387,Caneton Roti a l'Anglasie,NA,1,1,1900,1900,0,0,0,Caneton Roti in England
28388,"""Quaker Oats"" with milk",NA,2,2,1900,1900,0.15,0.15,0,"""Quaker Oats"" with milk"
28389,Edam Cheese and Wafers,NA,2,2,1900,1900,0,0,0,Edam Cheese and Wafers
28390,Saucer of Oatmeal with small pitcher of cream,NA,2,2,1900,1900,0,0,0,Saucer of Oatmeal with small pitcher of cream
28391,"Quartier d'Agneau, Sauce Menthe",NA,2,2,1900,1900,0,0,0,"Lamb Quarter, Mint Sauce"
28392,"LIQUEURS, Crème de Menthe,",NA,2,2,1900,1901,0.12,1.25,0,"LIQUORS, Mint Cream,"
28395,""" Cream",NA,2,2,1900,1900,0.2,0.25,0,""" Cream"
28396,Gelée de Rus,NA,2,2,1900,1900,0,0,0,Rus jelly
28397,"Petit Pois, Francaise",NA,7,7,1898,1900,0,0,0,"Petit Pois, French"
28398,"tortue verte, claire",NA,4,4,1892,1900,0,0,1,"green turtle, clear"
28400,"LIQUEURS, Liqueur Brandy",NA,2,2,1900,1901,0.12,2.5,0,"LIQUORS, Brandy Liqueur"
28401,German Pancake to order,NA,2,2,1900,1900,0,0,0,German Pancake to order
28402,"Turkey, en aspic",NA,2,2,1900,1900,0,0,0,"Turkey, en aspic"
28404,"Wheat or Corn Cakes, with pure Maple Syrup",NA,1,1,1900,1900,0.1,0.1,0,"Wheat or Corn Cakes, with pure Maple Syrup"
28405,"Cabinet Pudding, Sabayon",NA,5,5,1900,1910,0,0,0,"Cabinet Pudding, Sabayon"
28406,"LIQUEURS, Absinthe,",NA,2,2,1900,1901,0.12,1.5,0,"LIQUEURS, Absinthe,"
28409,Potage a la Marshal,NA,1,1,1900,1900,NA,NA,0,Marshal soup
28410,"Corn Meal Mush, with milk",NA,2,2,1900,1900,0.15,0.15,0,"Corn Meal Mush, with milk"
28411,Pouding Glace,NA,2,2,1900,1900,0,0,0,Ice Pudding
28412,Sheep Head Broth,NA,3,3,1900,1900,0,0,0,Sheep Head Broth
28413,Fromage et Salad,NA,1,1,1900,1900,NA,NA,0,Cheese and Salad
28414,Pork & Sauer Kraut,NA,2,2,1901,1901,0,0,0,Pork & sour cabbage
28415,Domestic Cheese,NA,11,11,1899,1937,0.07,0.75,0,Domestic Cheese
28416,Fresh Fish & Sauce Robert,NA,2,2,1900,1900,0,0,1,Fresh Fish & Sauce Robert
28417,"PLAYING CARDS, per pack",NA,16,16,1884,1946,0.3,0.5,0,"PLAYING CARDS, per pack"
28419,"TOBACCO, per 1/4-lb. tin.",NA,4,4,1900,1901,0.2,0.2,0,"TOBACCO, per 1/4-lb. tin."
28421,Beef Steak & Tomato Pie,NA,2,2,1900,1900,0,0,0,Beef Steak & Tomato Pie
28422,"Eggs - Boiled, Fried, Shirred, Scrambled",NA,1,1,1901,1901,0,0,0,"Eggs - Boiled, Fried, Shirred, Scrambled"
28423,Paprika Karpfen,NA,2,2,1900,1900,0,0,0,Peppers carp
28424,autre sorte,NA,3,3,1900,1900,0.25,25,0,other kind
28425,Scrambled Eggs on Caviare Toast,NA,2,2,1900,1900,0,0,0,Scrambled Eggs on Caviare Toast
28427,"CIGARS, each",NA,9,9,1900,1910,0.12,1,0,"CIGARS, each"
28428,"pommes de terre nouvelles, persillade",NA,1,1,1900,1900,0,0,0,"new potatoes, parsley"
28429,"Potatoes - Baked, Fried, Stewed in Cream",NA,1,1,1901,1901,0,0,0,"Potatoes - Baked, Fried, Stewed in Cream"
28430,Bombay Curry & Rice,NA,2,2,1900,1900,0,0,0,Bombay Curry & Rice
28431,Caprera Cheese,NA,11,11,1900,1929,0.15,0.25,0,Caprera Cheese
28434,"CIGARETTES, Sweet Caporal, per Box.",NA,2,2,1901,1901,0.1,0.5,0,"CIGARETTES, Sweet Caporal, per Box."
28435,Sweetbreads braise a la Pompadour,NA,1,1,1900,1900,NA,NA,0,Sweetbreads embers a la Pompadour
28436,"Crabs, Brestoise",NA,2,2,1900,1900,0,0,1,"Crabs, Brestoise"
28437,"selle d'agneau du printemps, sauce colbert",NA,1,1,1900,1900,0,0,0,"saddle of spring lamb, colbert sauce"
28438,Ginger Cakes,NA,3,3,1900,1906,0,0,0,Ginger Cakes
28439,Sweet Buns,NA,15,15,1895,1954,0.15,0.15,0,Sweet Buns
28440,Corned Beef and Vegetables,NA,4,4,1883,1900,0,0,0,Corned Beef and Vegetables
28441,"Stewed Giblets, Hungarian Style",NA,2,2,1900,1900,0,0,0,"Stewed Giblets, Hungarian Style"
28442,"Blue-points, dozen",NA,2,2,1900,1901,0.3,0.3,1,"Blue-points, dozen"
28443,Sponge Cakes,NA,15,16,1892,1917,0.05,0.15,0,Sponge Cakes
28444,Grilled Chicken and Bacon,NA,3,3,1900,1910,0,0,0,Grilled Chicken and Bacon
28445,Camemebert Cheese,NA,1,1,1900,1900,0.2,0.2,0,Camemebert Cheese
28446,epinards a l'anglaise,NA,4,4,1899,1917,0.4,0.5,0,English spinach
28447,"CIGARETTES, American, R.S.C. per Box.",NA,1,1,1901,1901,0.1,0.2,0,"CIGARETTES, American, R.S.C. per Box."
28448,"Stuffed Tomatoes, a la Espagnole",NA,1,1,1900,1900,NA,NA,0,"Stuffed Tomatoes, a la Espagnole"
28450,Cranberry Tartlets,NA,5,5,1900,1901,0,0,0,Cranberry Tartlets
28451,"Duck Rivers, half shell",NA,2,2,1901,1901,0.2,0.2,1,"Duck Rivers, half shell"
28452,sorbet en surprise,NA,11,11,1889,1907,NA,NA,0,sorbet surprise
28453,Potted Squab a la Garne,NA,1,1,1900,1900,NA,NA,0,Potted Squab a la Garne
28454,Pear & Plum pies,NA,1,1,1901,1901,0,0,0,Pear & Plum pies
28456,POMMERY & GRENO (SEC),NA,2,2,1900,1900,0,0,0,POMMERY & GRENO (SEC)
28457,"CIGARETTES, Egyptian per Box.",NA,1,1,1901,1901,0.5,0.75,0,"CIGARETTES, Egyptian per Box."
28458,Saddle Rock fry,NA,5,5,1900,1901,0.3,0.4,1,Saddle Rock fry
28461,Salmi of Pigeons,NA,2,2,1900,1900,0,0,0,Salmi of Pigeons
28462,"Kalbs-Nierenbraten, baked sweet potatoes",NA,2,2,1900,1900,0,0,0,"Kalbs-Nierenbraten, baked sweet potatoes"
28463,"ROEDERER, BROWN LABEL (EXTRA DRY)",NA,2,2,1900,1900,2,2,0,"ROEDERER, BROWN LABEL (EXTRA DRY)"
28464,Clovisses,NA,41,41,1897,1968,0.25,0.3,0,Clovisses
28465,"Philadelphia Turkey, Cranberry Sauce",NA,4,4,1900,1905,0,0,0,"Philadelphia Turkey, Cranberry Sauce"
28466,Potage a l'oseille,NA,7,7,1901,1901,0,0,0,Sorrel soup
28467,Little-Neck clam stew,NA,8,8,1894,1917,0.2,0.4,1,Little-Neck clam stew
28472,Little-Neck clam on the shell,NA,2,2,1901,1901,0,0,1,Little-Neck clam on the shell
28474,Chicken-Salad,NA,3,3,1900,1900,0,0,0,Chicken-Salad
28475,Little-Neck clam fry,NA,2,2,1901,1901,0,0,1,Little-Neck clam fry
28476,Truite sautee au bleu,NA,5,5,1901,1901,0,0,1,Blue trout
28477,Salade de concombres,NA,64,64,1889,1973,0,0,0,Cucumber salad
28478,"Fresh Fish, Parsley Sauce",NA,2,2,1900,1900,0,0,1,"Fresh Fish, Parsley Sauce"
28480,Dry Manhattan Cocktails,NA,2,2,1901,1901,0,0,0,Dry Manhattan Cocktails
28481,Assorted Ice Cream,NA,63,62,1898,1981,0,0,0,Assorted Ice Cream
28482,Ox Tail Jardiniere,NA,2,2,1900,1900,0,0,0,Ox Tail Gardener
28483,Glaces assorties,NA,32,33,1888,1969,2,2.25,0,Assorted ice creams
28484,Sorrel Soup,NA,6,6,1892,1906,0.25,0.5,0,Sorrel Soup
28486,Dry Monopole (Red Top),NA,2,2,1900,1900,2,4,0,Dry Monopole (Red Top)
28487,Timbale Dominicaine,NA,2,2,1901,1901,0,0,0,Dominican timpani
28489,"Clicquot, Brut",NA,9,9,1900,1917,2,6,0,"Clicquot, Brut"
28491,Perrie Jouet & Co Ex Dry Spcl,NA,1,1,1900,1900,2,4,0,Perrie Jouet & Co Ex Dry Spcl
28492,"Moet & Chandon, Imp. Brut",NA,1,1,1901,1901,NA,NA,0,"Moet & Chandon, Imp. Brut"
28493,Squab Chicken en casserole with vegetables,NA,2,2,1901,1901,0,0,0,Squab Chicken en casserole with vegetables
28494,Piper & Co. Heidsieck,NA,3,3,1862,1900,2,5,0,Piper & Co. Heidsieck
28495,"Deviled Crabs, Sauce Tartar",NA,2,2,1900,1900,0,0,1,"Deviled Crabs, Sauce Tartar"
28496,Half broiled lobster,NA,12,12,1900,1948,0.3,1.25,1,Half broiled lobster
28497,"Roast Leg of Mutton, with Jelly",NA,5,5,1900,1913,0.25,0.25,0,"Roast Leg of Mutton, with Jelly"
28498,Mousse de Volaille a la Venitienne,NA,7,7,1901,1907,0,0,0,Venetian Chicken Mousse
28499,Creme de Menthe Frappe,NA,39,39,1900,1969,0.15,3.25,0,Mint Creme Frappe
28500,"Vino de Pasto, per decander",NA,1,1,1900,1900,0,0,0,"Pasta wine, to decander"
28501,Whole broiled lobster,NA,32,33,1900,1944,0.55,150,1,Whole broiled lobster
28502,"Stewed Veal, au Paprika",NA,2,2,1900,1900,0,0,0,"Stewed Veal, au Paprika"
28503,"Coquilles de Ris de Veau, Entre nous",NA,4,4,1901,1901,0,0,0,"Sweetbread Shells, Between Us"
28504,"Mignons d'Agneau, du printemps sauce Colbert",NA,4,4,1901,1901,0,0,0,"Lamb steaks, spring Colbert sauce"
28505,"Old Amontillado, Rich and Dry, per decanter",NA,1,1,1900,1900,0.4,1.5,0,"Old Amontillado, Rich and Dry, per decanter"
28506,Petits Pois nouveaux sautes,NA,5,5,1901,1901,0,0,0,Small peas new swings
28507,Half lobster boiled,NA,3,3,1900,1901,0.35,0.35,1,Half lobster boiled
28508,Whole lobster boiled,NA,3,3,1900,1901,0.55,0.55,1,Whole lobster boiled
28509,"Roast Beef, Baked Potatoes",NA,6,6,1899,1900,0,0,0,"Roast Beef, Baked Potatoes"
28510,Sorbet de fantaisie,NA,38,38,1899,1914,NA,NA,0,Fancy sorbet
28511,Terrapene a la Philadelphie,NA,8,9,1901,1915,NA,NA,1,Terrapene a la Philadelphia
28512,"Boiled Fowl, Bacon, Cream Sauce",NA,2,2,1900,1900,0,0,0,"Boiled Fowl, Bacon, Cream Sauce"
28513,Baked Macaroni and Cheese,NA,24,24,1895,1945,0.1,15,0,Baked Macaroni and Cheese
28514,Clam,NA,13,14,1901,1938,0.1,40,1,Clam
28515,New Turnips,NA,6,6,1881,1905,0,0,0,New Turnips
28516,Pineapple sliced,NA,8,8,1892,1918,0.2,10,0,Pineapple sliced
28517,Boiled Halibut & Hollandase Sauce,NA,1,1,1901,1901,0,0,1,Boiled Halibut & Hollandase Sauce
28518,Pigsfeet,NA,1,1,1900,1900,0,0,0,Pigsfeet
28519,"Sirloin or Tenderloin Steak, Plain, or Fried with Onions",NA,2,2,1900,1900,0,0,0,"Sirloin or Tenderloin Steak, Plain, or Fried with Onions"
28520,Prunes stewed,NA,2,2,1900,1900,0.2,0.2,0,Prunes stewed
28521,Table Claret (Inglenook),NA,1,1,1900,1900,0.3,0.3,0,Table Claret (Inglenook)
28522,"Fried Apples, Salt Pork",NA,2,2,1900,1900,0,0,0,"Fried Apples, Salt Pork"
28523,Oatmeal or Petijohn with Cream,NA,1,1,1901,1901,0,0,0,Oatmeal or Petijohn with Cream
28524,Linzer Torte,NA,13,13,1900,1987,0.15,3.95,0,Linz cake
28525,Napolean,NA,3,3,1900,1917,0.1,0.15,0,Napolean
28526,Salad Dumas,NA,3,3,1900,1900,0,0,0,Salad Dumas
28527,QUARTS PINTS,NA,1,1,1900,1900,0,0,0,QUARTS PINTS
28530,Fresh Apple Pie,NA,52,62,1900,1975,0,0.7,0,Fresh Apple Pie
28531,Stew Rhubarb,NA,2,2,1900,1900,0,0,0,Stew Rhubarb
28533,Jamaica Jelly,NA,3,3,1887,1900,0.2,0.2,0,Jamaica Jelly
28534,"Chicken Consomme, with Noodles",NA,2,2,1900,1900,0,0,0,"Chicken Consomme, with Noodles"
28536,Watermelon Sherbet,NA,4,4,1900,1976,0,0,0,Watermelon Sherbet
28539,Fried Filet of Pickerel,NA,3,3,1900,1937,0,0,1,Fried Filet of Pickerel
28540,Peaches in Syrup,NA,27,27,1900,1973,0,0.35,0,Peaches in Syrup
28541,Cheese American,NA,3,3,1900,1960,0.4,0.4,0,Cheese American
28543,Duck & dressing,NA,2,2,1901,1901,0,0,0,Duck & dressing
28544,Cheese Roquefort,NA,1,1,1900,1900,0,0,0,Cheese Roquefort
28546,Stewed Hare & onion,NA,1,1,1901,1901,0,0,0,Stewed Hare & onion
28547,Bread-Plain,NA,1,1,1900,1900,0,0,0,Bread-Plain
28550,Curried Giblet & rice,NA,4,4,1900,1901,0,0,0,Curried Giblet & rice
28551,Uneeda Bisquit,NA,6,6,1900,1900,0,0,0,Uneeda Bisquit
28554,"French Toast, With Prunes",NA,2,2,1900,1900,0,0,0,"French Toast, With Prunes"
28557,Dry Catawba Wine,NA,9,9,1900,1900,0.6,1,0,Dry Catawba Wine
28559,Cold---Corned Beef,NA,1,1,1900,1900,0,0,0,Cold---Corned Beef
28561,"Finnan Haddie, a la Delmonico",NA,3,3,1900,1907,0,0,1,"Finnan Haddie, at the Delmonico"
28565,Girkins,NA,13,13,1888,1901,0.1,0.25,0,Girkins
28567,Spring cabbage,NA,4,4,1900,1964,0,0,0,Spring cabbage
28568,East India Girkins,NA,1,1,1901,1901,0.1,0.1,0,East India Girkins
28569,"Whitefish, Stuffed and Baked, Bordeaux Sauce",NA,1,1,1900,1900,0,0,1,"Whitefish, Stuffed and Baked, Bordeaux Sauce"
28570,Helles Lager-Bier Spandauer Berg-Brauerei,NA,1,1,1900,1900,0,0,0,Light lager beer Spandauer Berg brewery
28572,Erlanger Bier Franz Erich,NA,1,1,1900,1900,0,0,0,Erlanger beer Franz Erich
28573,Munchener Burger-Brau,NA,1,0,1900,1900,0,0,0,Munchener Burger-Brau
28574,Original Pilsner Genossenschafts-Brauerei Pilsen,NA,1,1,1900,1900,0,0,0,"Original Pilsen Cooperative Brewery, Pilsen"
28575,Petites bouchées à la Reine,NA,4,4,1889,1906,0,0,0,Small bites à la Reine
28576,"Filet de halibut, Joinville",NA,1,1,1900,1900,0,0,1,"Fillet of halibut, Joinville"
28578,Filet de boeuf à la Moderne,NA,1,1,1900,1900,0,0,0,Modern Beef Tenderloin
28580,"ZINFANDEL (PRIVATE STOCK,1889)",NA,1,1,1900,1900,0.3,0.3,0,"ZINFANDEL (PRIVATE STOCK,1889)"
28581,Ris de veau braisé aux petits pois,NA,3,3,1900,1901,0,0,0,Braised veal sweetbread with peas
28582,"Baked Beans, Tomato Sauce",NA,4,4,1900,1900,0.25,0.25,0,"Baked Beans, Tomato Sauce"
28585,"Pigeonneau en casserole, Périgord",NA,1,1,1900,1900,0,0,0,"Pigeon casserole, Périgord"
28587,"Conson,mee Imperial.",NA,1,1,1900,1900,0,0,0,"Conson,mee Imperial."
28591,Cocoanut Buns,NA,2,2,1900,1900,0,0,0,Cocoanut Buns
28592,"RIESLING (RHINE FARM, SONOMA)",NA,2,2,1900,1900,0.3,0.3,0,"RIESLING (RHINE FARM, SONOMA)"
28594,"Sago Pudding, Kirsch Sauce",NA,2,2,1900,1900,0,0,0,"Sago Pudding, Kirsch Sauce"
28596,Beefsteak Pie,NA,14,14,1900,1914,0.15,0.25,0,Beefsteak Pie
28597,Dejeuner,NA,1,1,1959,1959,NA,NA,0,Lunch
28598,Stuffed celery,NA,322,355,1900,1965,0,65,0,Stuffed celery
28599,"Roast Fowl, Bacon",NA,1,1,1900,1900,0,0,0,"Roast Fowl, Bacon"
28600,Selle et gigot d-agneau,NA,1,1,1900,1900,0,0,0,Saddle and leg of lamb
28602,Fried or broiled eels,NA,1,1,1901,1901,0.25,0.25,1,Fried or broiled eels
28603,petits pois et,NA,1,1,1900,1900,0,0,0,peas and
28604,Lamb Curry Rice,NA,1,1,1900,1900,0,0,0,Lamb Curry Rice
28605,Soft clams and bacon,NA,4,4,1900,1914,0.25,0.6,1,Soft clams and bacon
28606,Cardinal Sherbet,NA,8,8,1900,1933,0.25,0.4,0,Cardinal Sherbet
28608,Fried shad roe and bacon,NA,2,2,1901,1901,0.25,0.25,1,Fried shad roe and bacon
28609,Bread and Butter with Meat Orders,NA,1,1,1901,1901,0,0,0,Bread and Butter with Meat Orders
28610,Faisans de Boheme a la broche.,NA,1,1,1900,1900,0,0,0,Spit Bohemian Pheasants.
28611,Cherries in Syrup,NA,14,14,1900,1973,0.25,0.35,0,Cherries in Syrup
28613,Salade francaise,NA,10,10,1900,1968,NA,NA,0,French salad
